transaction_id,message_type,timestamp,settlement_date,channel_id,card_scheme,currency,amount,interchange_fee,scheme_fee,acquirer_fee,net_settlement,batch_id,settlement_status,processing_time_ms,auth_code,reference_number,hour_of_day,day_of_week,fee_rate,is_anomaly,anomaly_type,
TXN_20250620_000503,DART_312,6/20/2025 22:12,6/20/2025,BA_PARTNER_001,MASTERCARD,EUR,253.5,3.55,0.89,1.27,247.79,BATCH_20250620_20,COMPLETED,1703,AUTH_833281,REF_3714471,22,4,0.0225,FALSE,,
TXN_20250712_000504,DART_312,7/12/2025 14:05,7/12/2025,BA_KIOSK_001,AMEX,EUR,318.47,7.96,1.91,1.59,307.01,BATCH_20250712_12,COMPLETED,206,AUTH_268546,REF_7528076,14,5,0.036,FALSE,,
TXN_20250615_000505,DART_312,6/15/2025 0:37,6/15/2025,BA_PARTNER_002,VISA,GBP,929.38,13.94,3.72,4.65,907.07,BATCH_20250615_00,COMPLETED,280,AUTH_167193,REF_5413951,0,6,0.024,FALSE,,
TXN_20250708_000506,DART_312,7/8/2025 9:32,7/8/2025,BA_CALLCENTER_001,VISA,EUR,2205.89,33.09,8.82,11.03,2152.95,BATCH_20250708_08,COMPLETED,1357,AUTH_788049,REF_9741022,9,1,0.024,FALSE,,
TXN_20250705_000507,DART_312,7/5/2025 21:59,7/5/2025,BA_ECOM_001,MASTERCARD,EUR,417.27,5.84,1.46,2.09,407.88,BATCH_20250705_20,COMPLETED,1841,AUTH_788793,REF_9693169,21,5,0.0225,FALSE,,
TXN_20250706_000508,DART_312,7/6/2025 14:35,7/6/2025,BA_PARTNER_002,MASTERCARD,EUR,213.33,2.99,0.75,1.07,208.52,BATCH_20250706_12,COMPLETED,589,AUTH_786837,REF_1004819,14,6,0.0225,FALSE,,
TXN_20250710_000509,DART_312,7/10/2025 18:20,7/10/2025,BA_PARTNER_002,DISCOVER,USD,996.16,15.94,3.98,4.98,971.26,BATCH_20250710_16,COMPLETED,510,AUTH_642892,REF_1257807,18,3,0.025,FALSE,,
TXN_20250621_000510,DART_312,6/21/2025 22:33,6/21/2025,BA_ECOM_001,AMEX,EUR,3516.94,87.92,21.1,17.58,3390.34,BATCH_20250621_20,COMPLETED,812,AUTH_464354,REF_5639031,22,5,0.036,FALSE,,
TXN_20250708_000511,DART_312,7/8/2025 1:25,7/8/2025,BA_KIOSK_001,DISCOVER,EUR,22.47,0.36,0.09,0.11,21.91,BATCH_20250708_00,COMPLETED,1136,AUTH_211636,REF_2214435,1,1,0.0249,FALSE,,
TXN_20250629_000512,DART_312,6/29/2025 11:16,6/29/2025,BA_ECOM_001,AMEX,EUR,2399.08,59.98,14.39,12,2312.71,BATCH_20250629_08,COMPLETED,1521,AUTH_564276,REF_7326357,11,6,0.036,FALSE,,
TXN_20250627_000513,DART_312,6/27/2025 4:48,6/27/2025,BA_ECOM_002,AMEX,USD,2889.98,72.25,17.34,14.45,2785.94,BATCH_20250627_04,COMPLETED,1865,AUTH_128679,REF_9086117,4,4,0.036,FALSE,,
TXN_20250712_000514,DART_312,7/12/2025 12:33,7/12/2025,BA_KIOSK_001,MASTERCARD,EUR,385.88,5.4,1.35,1.93,377.2,BATCH_20250712_12,COMPLETED,944,AUTH_470248,REF_9665502,12,5,0.0225,FALSE,,
TXN_20250628_000515,DART_312,6/28/2025 19:53,6/28/2025,BA_PARTNER_002,AMEX,GBP,523.24,13.08,3.14,2.62,504.4,BATCH_20250628_16,COMPLETED,1633,AUTH_960959,REF_6737688,19,5,0.036,FALSE,,
TXN_20250713_000516,DART_312,7/13/2025 2:38,7/13/2025,BA_ECOM_002,DISCOVER,USD,1627.67,26.04,6.51,8.14,1586.98,BATCH_20250713_00,COMPLETED,651,AUTH_291663,REF_4190481,2,6,0.025,FALSE,,
TXN_20250629_000517,DART_312,6/29/2025 21:25,6/29/2025,BA_ECOM_002,MASTERCARD,USD,392.18,5.49,1.37,1.96,383.36,BATCH_20250629_20,COMPLETED,611,AUTH_976960,REF_6973148,21,6,0.0225,FALSE,,
TXN_20250711_000518,DART_312,7/11/2025 17:30,7/11/2025,BA_ECOM_001,DISCOVER,EUR,288.78,4.62,1.16,1.44,281.56,BATCH_20250711_16,COMPLETED,186,AUTH_989203,REF_9091518,17,4,0.025,FALSE,,
TXN_20250704_000519,DART_312,7/4/2025 1:17,7/4/2025,BA_KIOSK_001,AMEX,USD,122.72,3.07,0.74,0.61,118.3,BATCH_20250704_00,COMPLETED,1146,AUTH_393880,REF_7675310,1,4,0.036,FALSE,,
TXN_20250708_000520,DART_312,7/8/2025 2:29,7/8/2025,BA_ECOM_001,DISCOVER,USD,822.99,13.17,3.29,4.11,802.42,BATCH_20250708_00,COMPLETED,811,AUTH_512842,REF_3932663,2,1,0.025,FALSE,,
TXN_20250701_000521,DART_312,7/1/2025 16:53,7/1/2025,BA_CALLCENTER_001,DISCOVER,USD,1181.41,18.9,4.73,5.91,1151.87,BATCH_20250701_16,COMPLETED,531,AUTH_497859,REF_2690268,16,1,0.025,FALSE,,
TXN_20250705_000522,DART_312,7/5/2025 8:58,7/5/2025,BA_PARTNER_002,AMEX,GBP,676.62,16.92,4.06,3.38,652.26,BATCH_20250705_08,COMPLETED,1065,AUTH_742865,REF_6756203,8,5,0.036,FALSE,,
TXN_20250704_000523,DART_312,7/4/2025 15:06,7/4/2025,BA_KIOSK_001,MASTERCARD,USD,287.15,4.02,1.01,1.44,280.68,BATCH_20250704_12,COMPLETED,1849,AUTH_520051,REF_5691405,15,4,0.0225,FALSE,,
TXN_20250701_000524,DART_312,7/1/2025 15:01,7/1/2025,BA_ECOM_002,MASTERCARD,GBP,2784.19,38.98,9.74,13.92,2721.55,BATCH_20250701_12,COMPLETED,1237,AUTH_553214,REF_7390162,15,1,0.0225,FALSE,,
TXN_20250709_000525,DART_312,7/9/2025 15:46,7/9/2025,BA_PARTNER_001,MASTERCARD,USD,843.82,11.81,2.95,4.22,824.84,BATCH_20250709_12,COMPLETED,1123,AUTH_241003,REF_9673937,15,2,0.0225,FALSE,,
TXN_20250627_000526,DART_312,6/27/2025 21:17,6/27/2025,BA_PARTNER_002,DISCOVER,USD,745.13,11.92,2.98,3.73,726.5,BATCH_20250627_20,COMPLETED,197,AUTH_517754,REF_2660521,21,4,0.025,FALSE,,
TXN_20250623_000527,DART_312,6/23/2025 15:34,6/23/2025,BA_ECOM_002,AMEX,USD,944.14,23.6,5.66,4.72,910.16,BATCH_20250623_12,COMPLETED,1624,AUTH_450912,REF_5358202,15,0,0.036,FALSE,,
TXN_20250704_000528,DART_312,7/4/2025 9:02,7/4/2025,BA_CALLCENTER_001,AMEX,USD,237.14,5.93,1.42,1.19,228.6,BATCH_20250704_08,COMPLETED,1876,AUTH_812597,REF_4337963,9,4,0.036,FALSE,,
TXN_20250627_000529,DART_312,6/27/2025 1:56,6/27/2025,BA_PARTNER_001,MASTERCARD,USD,806.5,11.29,2.82,4.03,788.36,BATCH_20250627_00,COMPLETED,1098,AUTH_912378,REF_8498243,1,4,0.0225,FALSE,,
TXN_20250617_000530,DART_312,6/17/2025 18:13,6/17/2025,BA_CALLCENTER_001,AMEX,USD,1398.91,34.97,8.39,6.99,1348.56,BATCH_20250617_16,COMPLETED,443,AUTH_771697,REF_6660436,18,1,0.036,FALSE,,
TXN_20250701_000531,DART_312,7/1/2025 23:58,7/1/2025,BA_CALLCENTER_001,DISCOVER,GBP,473.94,7.58,1.9,2.37,462.09,BATCH_20250701_20,COMPLETED,742,AUTH_432270,REF_5888148,23,1,0.025,FALSE,,
TXN_20250623_000532,DART_312,6/23/2025 11:59,6/23/2025,BA_PARTNER_001,DISCOVER,USD,1832.35,29.32,7.33,9.16,1786.54,BATCH_20250623_08,COMPLETED,843,AUTH_884225,REF_9739850,11,0,0.025,FALSE,,
TXN_20250615_000533,DART_312,6/15/2025 6:11,6/15/2025,BA_ECOM_002,MASTERCARD,GBP,298.87,4.18,1.05,1.49,292.15,BATCH_20250615_04,COMPLETED,615,AUTH_880009,REF_2343263,6,6,0.0225,FALSE,,
TXN_20250709_000534,DART_312,7/9/2025 15:12,7/9/2025,BA_ECOM_001,VISA,GBP,2375.52,35.63,9.5,11.88,2318.51,BATCH_20250709_12,COMPLETED,210,AUTH_127645,REF_7660764,15,2,0.024,FALSE,,
TXN_20250629_000535,DART_312,6/29/2025 18:31,6/29/2025,BA_MOBILE_001,MASTERCARD,GBP,1007.88,14.11,3.53,5.04,985.2,BATCH_20250629_16,COMPLETED,733,AUTH_340497,REF_5150624,18,6,0.0225,FALSE,,
TXN_20250622_000536,DART_312,6/22/2025 11:09,6/22/2025,BA_PARTNER_001,MASTERCARD,GBP,589.78,8.26,2.06,2.95,576.51,BATCH_20250622_08,COMPLETED,171,AUTH_795781,REF_6986802,11,6,0.0225,FALSE,,
TXN_20250618_000537,DART_312,6/18/2025 9:42,6/18/2025,BA_KIOSK_001,DISCOVER,EUR,427.71,6.84,1.71,2.14,417.02,BATCH_20250618_08,COMPLETED,376,AUTH_831510,REF_3970181,9,2,0.025,FALSE,,
TXN_20250627_000538,DART_312,6/27/2025 1:08,6/27/2025,BA_PARTNER_001,DISCOVER,EUR,1107.18,17.71,4.43,5.54,1079.5,BATCH_20250627_00,COMPLETED,1961,AUTH_464032,REF_9080774,1,4,0.025,FALSE,,
TXN_20250628_000539,DART_312,6/28/2025 12:46,6/28/2025,BA_ECOM_001,DISCOVER,USD,703.62,11.26,2.81,3.52,686.03,BATCH_20250628_12,COMPLETED,721,AUTH_111068,REF_1001549,12,5,0.025,FALSE,,
TXN_20250629_000540,DART_312,6/29/2025 16:15,6/29/2025,BA_MOBILE_001,DISCOVER,EUR,107.22,1.72,0.43,0.54,104.53,BATCH_20250629_16,COMPLETED,1647,AUTH_600241,REF_6026630,16,6,0.0251,FALSE,,
TXN_20250715_000541,DART_312,7/15/2025 6:46,7/15/2025,BA_MOBILE_001,MASTERCARD,GBP,473.28,6.63,1.66,2.37,462.62,BATCH_20250715_04,COMPLETED,1906,AUTH_687783,REF_8333427,6,1,0.0225,FALSE,,
TXN_20250703_000542,DART_312,7/3/2025 13:27,7/3/2025,BA_PARTNER_001,DISCOVER,USD,271.29,4.34,1.09,1.36,264.5,BATCH_20250703_12,COMPLETED,1380,AUTH_351198,REF_9667278,13,3,0.025,FALSE,,
TXN_20250621_000543,DART_312,6/21/2025 0:46,6/21/2025,BA_PARTNER_001,AMEX,USD,1117.3,27.93,6.7,5.59,1077.08,BATCH_20250621_00,COMPLETED,650,AUTH_532961,REF_4154127,0,5,0.036,FALSE,,
TXN_20250618_000544,DART_312,6/18/2025 18:26,6/18/2025,BA_ECOM_002,AMEX,GBP,2027.25,50.68,12.16,10.14,1954.27,BATCH_20250618_16,COMPLETED,657,AUTH_834498,REF_9254323,18,2,0.036,FALSE,,
TXN_20250709_000545,DART_312,7/9/2025 10:36,7/9/2025,BA_ECOM_002,VISA,EUR,383.89,5.76,1.54,1.92,374.67,BATCH_20250709_08,COMPLETED,677,AUTH_382271,REF_3097809,10,2,0.024,FALSE,,
TXN_20250623_000546,DART_312,6/23/2025 5:51,6/23/2025,BA_ECOM_001,MASTERCARD,GBP,539.18,7.55,1.89,2.7,527.04,BATCH_20250623_04,COMPLETED,800,AUTH_540656,REF_6227389,5,0,0.0225,FALSE,,
TXN_20250620_000547,DART_312,6/20/2025 5:14,6/20/2025,BA_KIOSK_001,VISA,USD,71.63,1.07,0.29,0.36,69.91,BATCH_20250620_04,COMPLETED,399,AUTH_158760,REF_5471188,5,4,0.024,FALSE,,
TXN_20250621_000548,DART_312,6/21/2025 8:33,6/21/2025,BA_CALLCENTER_001,DISCOVER,GBP,1217.8,19.48,4.87,6.09,1187.36,BATCH_20250621_08,COMPLETED,1773,AUTH_500112,REF_1211652,8,5,0.025,FALSE,,
TXN_20250711_000549,DART_312,7/11/2025 22:22,7/11/2025,BA_KIOSK_001,DISCOVER,GBP,219.21,3.51,0.88,1.1,213.72,BATCH_20250711_20,COMPLETED,1043,AUTH_871041,REF_2576392,22,4,0.025,FALSE,,
TXN_20250628_000550,DART_312,6/28/2025 23:24,6/28/2025,BA_KIOSK_001,DISCOVER,EUR,558.51,8.94,2.23,2.79,544.55,BATCH_20250628_20,COMPLETED,424,AUTH_759726,REF_1707762,23,5,0.025,FALSE,,
TXN_20250622_000551,DART_312,6/22/2025 3:04,6/22/2025,BA_ECOM_001,AMEX,USD,990.76,24.77,5.94,4.95,955.1,BATCH_20250622_00,COMPLETED,1917,AUTH_154617,REF_4653880,3,6,0.036,FALSE,,
TXN_20250712_000552,DART_312,7/12/2025 12:57,7/12/2025,BA_KIOSK_001,AMEX,GBP,80.82,2.02,0.48,0.4,77.92,BATCH_20250712_12,COMPLETED,345,AUTH_515035,REF_5078362,12,5,0.0359,FALSE,,
TXN_20250715_000553,DART_312,7/15/2025 19:00,7/15/2025,BA_PARTNER_002,DISCOVER,EUR,869.11,13.91,3.48,4.35,847.37,BATCH_20250715_16,COMPLETED,283,AUTH_360804,REF_3645741,19,1,0.025,FALSE,,
TXN_20250630_000554,DART_312,6/30/2025 17:54,6/30/2025,BA_CALLCENTER_001,AMEX,EUR,432.68,10.82,2.6,2.16,417.1,BATCH_20250630_16,COMPLETED,415,AUTH_835395,REF_9998515,17,0,0.036,FALSE,,
TXN_20250620_000555,DART_312,6/20/2025 17:29,6/20/2025,BA_KIOSK_001,MASTERCARD,USD,523.19,7.32,1.83,2.62,511.42,BATCH_20250620_16,COMPLETED,1649,AUTH_464189,REF_8360481,17,4,0.0225,FALSE,,
TXN_20250622_000556,DART_312,6/22/2025 14:36,6/22/2025,BA_PARTNER_001,DISCOVER,USD,865.98,13.86,3.46,4.33,844.33,BATCH_20250622_12,COMPLETED,180,AUTH_608876,REF_8340032,14,6,0.025,FALSE,,
TXN_20250628_000557,DART_312,6/28/2025 11:03,6/28/2025,BA_PARTNER_001,DISCOVER,GBP,1014.05,16.22,4.06,5.07,988.7,BATCH_20250628_08,COMPLETED,762,AUTH_867979,REF_8858359,11,5,0.025,FALSE,,
TXN_20250707_000558,DART_312,7/7/2025 0:39,7/7/2025,BA_PARTNER_002,MASTERCARD,GBP,869.85,12.18,3.04,4.35,850.28,BATCH_20250707_00,COMPLETED,1778,AUTH_376141,REF_7159129,0,0,0.0225,FALSE,,
TXN_20250701_000559,DART_312,7/1/2025 19:48,7/1/2025,BA_PARTNER_001,DISCOVER,EUR,215.92,3.45,0.86,1.08,210.53,BATCH_20250701_16,COMPLETED,1854,AUTH_481760,REF_5006173,19,1,0.025,FALSE,,
TXN_20250704_000560,DART_312,7/4/2025 21:33,7/4/2025,BA_PARTNER_001,DISCOVER,GBP,907.95,14.53,3.63,4.54,885.25,BATCH_20250704_20,COMPLETED,1229,AUTH_261618,REF_5750117,21,4,0.025,FALSE,,
TXN_20250705_000561,DART_312,7/5/2025 6:56,7/5/2025,BA_MOBILE_001,VISA,GBP,389.32,5.84,1.56,1.95,379.97,BATCH_20250705_04,COMPLETED,1810,AUTH_236078,REF_3997061,6,5,0.024,FALSE,,
TXN_20250618_000562,DART_312,6/18/2025 19:25,6/18/2025,BA_ECOM_001,DISCOVER,GBP,459.24,7.35,1.84,2.3,447.75,BATCH_20250618_16,COMPLETED,1812,AUTH_507475,REF_9219319,19,2,0.025,FALSE,,
TXN_20250629_000563,DART_312,6/29/2025 0:53,6/29/2025,BA_CALLCENTER_001,AMEX,GBP,1572.87,39.32,9.44,7.86,1516.25,BATCH_20250629_00,COMPLETED,245,AUTH_113721,REF_4502044,0,6,0.036,FALSE,,
TXN_20250625_000564,DART_312,6/25/2025 4:38,6/25/2025,BA_PARTNER_002,VISA,USD,678.86,10.18,2.72,3.39,662.57,BATCH_20250625_04,COMPLETED,1242,AUTH_879592,REF_7978536,4,2,0.024,FALSE,,
TXN_20250619_000565,DART_312,6/19/2025 8:47,6/19/2025,BA_PARTNER_001,VISA,EUR,281.89,4.23,1.13,1.41,275.12,BATCH_20250619_08,COMPLETED,244,AUTH_974991,REF_6098672,8,3,0.024,FALSE,,
TXN_20250713_000566,DART_312,7/13/2025 14:04,7/13/2025,BA_ECOM_001,VISA,EUR,619.61,9.29,2.48,3.1,604.74,BATCH_20250713_12,COMPLETED,495,AUTH_651752,REF_5173551,14,6,0.024,FALSE,,
TXN_20250627_000567,DART_312,6/27/2025 0:26,6/27/2025,BA_CALLCENTER_001,DISCOVER,EUR,735.27,11.76,2.94,3.68,716.89,BATCH_20250627_00,COMPLETED,833,AUTH_807256,REF_8696054,0,4,0.025,FALSE,,
TXN_20250622_000568,DART_312,6/22/2025 23:10,6/22/2025,BA_ECOM_001,MASTERCARD,GBP,1532.62,21.46,5.36,7.66,1498.14,BATCH_20250622_20,COMPLETED,1446,AUTH_265860,REF_9957363,23,6,0.0225,FALSE,,
TXN_20250626_000569,DART_312,6/26/2025 5:38,6/26/2025,BA_MOBILE_001,AMEX,EUR,944.05,23.6,5.66,4.72,910.07,BATCH_20250626_04,COMPLETED,861,AUTH_532373,REF_8224069,5,3,0.036,FALSE,,
TXN_20250618_000570,DART_312,6/18/2025 21:17,6/18/2025,BA_CALLCENTER_001,MASTERCARD,EUR,1699.43,23.79,5.95,8.5,1661.19,BATCH_20250618_20,COMPLETED,1226,AUTH_880746,REF_5262908,21,2,0.0225,FALSE,,
TXN_20250704_000571,DART_312,7/4/2025 6:09,7/4/2025,BA_KIOSK_001,VISA,EUR,35.25,0.53,0.14,0.18,34.4,BATCH_20250704_04,COMPLETED,133,AUTH_642752,REF_3266362,6,4,0.0241,FALSE,,
TXN_20250617_000572,DART_312,6/17/2025 11:37,6/17/2025,BA_MOBILE_001,MASTERCARD,GBP,571.45,8,2,2.86,558.59,BATCH_20250617_08,COMPLETED,1783,AUTH_823222,REF_5629792,11,1,0.0225,FALSE,,
TXN_20250616_000573,DART_312,6/16/2025 3:05,6/16/2025,BA_CALLCENTER_001,MASTERCARD,GBP,376.33,5.27,1.32,1.88,367.86,BATCH_20250616_00,COMPLETED,383,AUTH_377860,REF_7158628,3,0,0.0225,FALSE,,
TXN_20250617_000574,DART_312,6/17/2025 2:22,6/17/2025,BA_ECOM_002,AMEX,USD,342.89,8.57,2.06,1.71,330.55,BATCH_20250617_00,COMPLETED,1979,AUTH_327999,REF_2295227,2,1,0.036,FALSE,,
TXN_20250622_000575,DART_312,6/22/2025 9:47,6/22/2025,BA_KIOSK_001,MASTERCARD,USD,418.86,5.86,1.47,2.09,409.44,BATCH_20250622_08,COMPLETED,1280,AUTH_959324,REF_2599943,9,6,0.0225,FALSE,,
TXN_20250626_000576,DART_312,6/26/2025 0:18,6/26/2025,BA_ECOM_001,DISCOVER,GBP,3343.66,53.5,13.37,16.72,3260.07,BATCH_20250626_00,COMPLETED,784,AUTH_464831,REF_8286418,0,3,0.025,FALSE,,
TXN_20250702_000577,DART_312,7/2/2025 16:42,7/2/2025,BA_PARTNER_002,MASTERCARD,EUR,1205.69,16.88,4.22,6.03,1178.56,BATCH_20250702_16,COMPLETED,123,AUTH_764678,REF_7417066,16,2,0.0225,FALSE,,
TXN_20250714_000578,DART_312,7/14/2025 11:04,7/14/2025,BA_ECOM_001,AMEX,EUR,1173.36,29.33,7.04,5.87,1131.12,BATCH_20250714_08,COMPLETED,1529,AUTH_331522,REF_3570227,11,0,0.036,FALSE,,
TXN_20250713_000579,DART_312,7/13/2025 22:51,7/13/2025,BA_KIOSK_001,DISCOVER,EUR,185.85,2.97,0.74,0.93,181.21,BATCH_20250713_20,COMPLETED,984,AUTH_403859,REF_7615632,22,6,0.025,FALSE,,
TXN_20250711_000580,DART_312,7/11/2025 16:16,7/11/2025,BA_ECOM_001,DISCOVER,EUR,2138.67,34.22,8.55,10.69,2085.21,BATCH_20250711_16,COMPLETED,637,AUTH_189211,REF_7686174,16,4,0.025,FALSE,,
TXN_20250629_000581,DART_312,6/29/2025 6:48,6/29/2025,BA_PARTNER_001,MASTERCARD,GBP,574.64,8.04,2.01,2.87,561.72,BATCH_20250629_04,COMPLETED,909,AUTH_783932,REF_4290000,6,6,0.0225,FALSE,,
TXN_20250628_000582,DART_312,6/28/2025 0:50,6/28/2025,BA_CALLCENTER_001,MASTERCARD,GBP,697.56,9.77,2.44,3.49,681.86,BATCH_20250628_00,COMPLETED,762,AUTH_817999,REF_2503148,0,5,0.0225,FALSE,,
TXN_20250711_000583,DART_312,7/11/2025 23:11,7/11/2025,BA_KIOSK_001,AMEX,USD,94.08,2.35,0.56,0.47,90.7,BATCH_20250711_20,COMPLETED,1442,AUTH_125382,REF_6114011,23,4,0.0359,FALSE,,
TXN_20250710_000584,DART_312,7/10/2025 8:58,7/10/2025,BA_PARTNER_002,DISCOVER,EUR,200.91,3.21,0.8,1,195.9,BATCH_20250710_08,COMPLETED,1775,AUTH_344831,REF_4350161,8,3,0.0249,FALSE,,
TXN_20250624_000585,DART_312,6/24/2025 9:28,6/24/2025,BA_PARTNER_002,VISA,GBP,871.22,13.07,3.48,4.36,850.31,BATCH_20250624_08,COMPLETED,1371,AUTH_254850,REF_5826554,9,1,0.024,FALSE,,
TXN_20250715_000586,DART_312,7/15/2025 9:53,7/15/2025,BA_PARTNER_002,VISA,USD,393.37,5.9,1.57,1.97,383.93,BATCH_20250715_08,COMPLETED,528,AUTH_875959,REF_4554677,9,1,0.024,FALSE,,
TXN_20250709_000587,DART_312,7/9/2025 3:04,7/9/2025,BA_PARTNER_002,AMEX,EUR,1065.87,26.65,6.4,5.33,1027.49,BATCH_20250709_00,COMPLETED,389,AUTH_828834,REF_1308508,3,2,0.036,FALSE,,
TXN_20250703_000588,DART_312,7/3/2025 1:40,7/3/2025,BA_PARTNER_001,VISA,USD,328.05,4.92,1.31,1.64,320.18,BATCH_20250703_00,COMPLETED,1716,AUTH_830361,REF_5551347,1,3,0.024,FALSE,,
TXN_20250714_000589,DART_312,7/14/2025 5:56,7/14/2025,BA_ECOM_001,VISA,USD,2210.36,33.16,8.84,11.05,2157.31,BATCH_20250714_04,COMPLETED,1969,AUTH_792165,REF_7043474,5,0,0.024,FALSE,,
TXN_20250618_000590,DART_312,6/18/2025 17:36,6/18/2025,BA_MOBILE_001,DISCOVER,GBP,1106.83,17.71,4.43,5.53,1079.16,BATCH_20250618_16,COMPLETED,1553,AUTH_204442,REF_6292472,17,2,0.025,FALSE,,
TXN_20250630_000591,DART_312,6/30/2025 1:03,6/30/2025,BA_ECOM_001,MASTERCARD,GBP,1317.47,18.44,4.61,6.59,1287.83,BATCH_20250630_00,COMPLETED,1997,AUTH_847078,REF_1360516,1,0,0.0225,FALSE,,
TXN_20250714_000592,DART_312,7/14/2025 12:38,7/14/2025,BA_CALLCENTER_001,AMEX,USD,2234.58,55.86,13.41,11.17,2154.14,BATCH_20250714_12,COMPLETED,137,AUTH_463625,REF_6904121,12,0,0.036,FALSE,,
TXN_20250704_000593,DART_312,7/4/2025 0:18,7/4/2025,BA_ECOM_002,AMEX,GBP,2632.27,65.81,15.79,13.16,2537.51,BATCH_20250704_00,COMPLETED,1923,AUTH_954441,REF_1494355,0,4,0.036,FALSE,,
TXN_20250615_000594,DART_312,6/15/2025 3:20,6/15/2025,BA_ECOM_002,MASTERCARD,USD,2905.1,40.67,10.17,14.53,2839.73,BATCH_20250615_00,COMPLETED,279,AUTH_865344,REF_7412371,3,6,0.0225,FALSE,,
TXN_20250628_000595,DART_312,6/28/2025 22:58,6/28/2025,BA_PARTNER_002,MASTERCARD,USD,327.48,4.58,1.15,1.64,320.11,BATCH_20250628_20,COMPLETED,739,AUTH_734775,REF_6524481,22,5,0.0225,FALSE,,
TXN_20250701_000596,DART_312,7/1/2025 3:29,7/1/2025,BA_ECOM_002,MASTERCARD,EUR,2144.96,30.03,7.51,10.72,2096.7,BATCH_20250701_00,COMPLETED,1866,AUTH_244818,REF_6184132,3,1,0.0225,FALSE,,
TXN_20250622_000597,DART_312,6/22/2025 21:40,6/22/2025,BA_CALLCENTER_001,MASTERCARD,USD,4898.55,68.58,17.14,24.49,4788.34,BATCH_20250622_20,COMPLETED,397,AUTH_788108,REF_3651604,21,6,0.0225,FALSE,,
TXN_20250705_000598,DART_312,7/5/2025 18:02,7/5/2025,BA_CALLCENTER_001,VISA,GBP,1771.29,26.57,7.09,8.86,1728.77,BATCH_20250705_16,COMPLETED,1589,AUTH_130915,REF_6346688,18,5,0.024,FALSE,,
TXN_20250617_000599,DART_312,6/17/2025 7:11,6/17/2025,BA_MOBILE_001,DISCOVER,EUR,1405.33,22.49,5.62,7.03,1370.19,BATCH_20250617_04,COMPLETED,1612,AUTH_387096,REF_3549416,7,1,0.025,FALSE,,
TXN_20250621_000600,DART_312,6/21/2025 14:31,6/21/2025,BA_ECOM_002,MASTERCARD,GBP,2369.82,33.18,8.29,11.85,2316.5,BATCH_20250621_12,COMPLETED,646,AUTH_735022,REF_4874049,14,5,0.0225,FALSE,,
TXN_20250626_000601,DART_312,6/26/2025 13:23,6/26/2025,BA_PARTNER_001,VISA,USD,394.94,5.92,1.58,1.97,385.47,BATCH_20250626_12,COMPLETED,374,AUTH_626725,REF_8864546,13,3,0.024,FALSE,,
TXN_20250623_000602,DART_312,6/23/2025 0:14,6/23/2025,BA_ECOM_002,DISCOVER,USD,694.27,11.11,2.78,3.47,676.91,BATCH_20250623_00,COMPLETED,563,AUTH_133795,REF_7854988,0,0,0.025,FALSE,,
TXN_20250621_000603,DART_312,6/21/2025 19:38,6/21/2025,BA_MOBILE_001,DISCOVER,GBP,1204.99,19.28,4.82,6.02,1174.87,BATCH_20250621_16,COMPLETED,1651,AUTH_314498,REF_2109583,19,5,0.025,FALSE,,
TXN_20250710_000604,DART_312,7/10/2025 5:42,7/10/2025,BA_CALLCENTER_001,DISCOVER,EUR,1238.3,19.81,4.95,6.19,1207.35,BATCH_20250710_04,COMPLETED,605,AUTH_548324,REF_7792537,5,3,0.025,FALSE,,
TXN_20250621_000605,DART_312,6/21/2025 18:59,6/21/2025,BA_PARTNER_001,DISCOVER,EUR,696.81,11.15,2.79,3.48,679.39,BATCH_20250621_16,COMPLETED,1620,AUTH_699716,REF_9995261,18,5,0.025,FALSE,,
TXN_20250628_000606,DART_312,6/28/2025 23:41,6/28/2025,BA_PARTNER_001,VISA,EUR,328.24,4.92,1.31,1.64,320.37,BATCH_20250628_20,COMPLETED,1897,AUTH_144476,REF_5122525,23,5,0.024,FALSE,,
TXN_20250629_000607,DART_312,6/29/2025 3:12,6/29/2025,BA_PARTNER_001,VISA,EUR,930.48,13.96,3.72,4.65,908.15,BATCH_20250629_00,COMPLETED,200,AUTH_299072,REF_5885179,3,6,0.024,FALSE,,
TXN_20250701_000608,DART_312,7/1/2025 7:41,7/1/2025,BA_MOBILE_001,AMEX,USD,201.67,5.04,1.21,1.01,194.41,BATCH_20250701_04,COMPLETED,1982,AUTH_157196,REF_9673311,7,1,0.036,FALSE,,
TXN_20250617_000609,DART_312,6/17/2025 16:08,6/17/2025,BA_PARTNER_002,DISCOVER,GBP,689.25,11.03,2.76,3.45,672.01,BATCH_20250617_16,COMPLETED,1694,AUTH_713886,REF_3270069,16,1,0.025,FALSE,,
TXN_20250703_000610,DART_312,7/3/2025 7:17,7/3/2025,BA_KIOSK_001,VISA,GBP,276.56,4.15,1.11,1.38,269.92,BATCH_20250703_04,COMPLETED,1934,AUTH_311741,REF_8628318,7,3,0.024,FALSE,,
TXN_20250713_000611,DART_312,7/13/2025 12:17,7/13/2025,BA_PARTNER_001,MASTERCARD,EUR,669.4,9.37,2.34,3.35,654.34,BATCH_20250713_12,COMPLETED,1546,AUTH_571228,REF_7089179,12,6,0.0225,FALSE,,
